plant_id,scientific_name_key,scientific_name,common_name,native_states,plant_type,sunlight,moisture,maintenance,zone_min,zone_max,bloom_start,bloom_end,accepted_usda_code,plant_family,growth_habit,duration,size_notes,bloom_color,bloom_time,water_use,light_requirements,soil_moisture,soil_ph,soil_description,wildlife_use,commercial_availability,propagation_description,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,pollinator_group,pollinator_observation_count,supports_bee_observed,supports_butterfly_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,supports_hummingbird_observed,has_ladybird_data,has_pollinator_data,display_name
PLANT-00864,spiranthes odorata,Spiranthes odorata,"Marsh Ladies'-tresses, Fragrant Ladies'-tresses, Marsh Lady's Tresses",Alabama | Arkansas | Delaware | Florida | Georgia | Kentucky | Louisiana | Maryland | Mississippi | New Jersey | New York | North Carolina | Oklahoma | South Carolina | Tennessee | Texas | Virginia,Herbaceous perennial,Part shade,Medium to wet,Medium,5,9,September,October,SPOD,Orchidaceae,Herb,Perennial,Up to about 3 feet tall.,White,"Sep , Oct , Nov , Dec",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Marsh Ladies'-tresses, Fragrant Ladies'-tresses, Marsh Lady's Tresses"
PLANT-00865,sporobolus heterolepis,Sporobolus heterolepis,Prairie Dropseed,Arkansas | Colorado | Connecticut | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Michigan | Minnesota | Missouri | Montana | Nebraska | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | South Dakota | Tennessee | Virginia | Wisconsin | Wyoming,Ornamental grass,Full sun,Dry to medium,Low,3,9,August,October,SPHE,Poaceae,Grass/Grass-like,Perennial,Up to about 3 feet tall.,"Pink , Yellow , Green , Brown","Jun , Jul , Aug",Low,Sun,Dry,,"Dry, sandy soils.",,yes,"Propagate by sowing unstratified seed in fall or stratified seed in spring. Sow 1/4"" deep. Seeds prefer cool weather to germinate. Dropseed takes about three seasons to develop specimen size. Division of older plants is difficult because of a dense, t",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Prairie Dropseed
PLANT-00866,staphylea pinnata,Staphylea pinnata,European bladdernut,Georgia,Deciduous shrub,Full sun to part shade,Medium,Low,6,8,May,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,European bladdernut
PLANT-00867,staphylea trifolia,Staphylea trifolia,American Bladdernut,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Deciduous shrub,Part shade to full shade,Dry to medium,Low,3,8,April,May,STTR,Staphyleaceae,Shrub,Perennial,Up to about 15 feet tall.,White,"Apr , May , Jun",,Shade,Moist,Circumneutral (pH 6.8-7.2),"Moist, well-drained sandy or silty loams.",,yes,Softwood and hardwood cuttings root easily. Can also be grown from seed.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,American Bladdernut
PLANT-00868,stenaria nigricans,Stenaria nigricans,"Bluets, Diamond-flowers",Alabama | Arkansas | Colorado | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Michigan | Mississippi | Missouri | Nebraska | New Mexico | Ohio | Oklahoma | South Carolina | Tennessee | Texas | Virginia | West Virginia,Herbaceous perennial,Full sun to part shade,Medium,Low,4,8,April,October,STNI6,Rubiaceae,Herb,Perennial,Up to about 20 inches tall.,"White , Pink , Purple","Apr , May , Jun , Jul , Aug , Sep , Oct , Nov",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bluets, Diamond-flowers"
PLANT-00869,stewartia ovata,Stewartia ovata,"Mountain Camellia, Mountain Stewartia",Alabama | Florida | Georgia | Kentucky | Mississippi | North Carolina | South Carolina | Tennessee | Virginia,Tree,Full sun to part shade,Medium,Low,5,9,July,July,STOV,Theaceae,Shrub,Perennial,Up to about 20 feet tall when growing as a shrub. Up to about 60 feet tall when growing as a tree.,White,"May , Jun , Jul , Aug , Sep , Oct",,Shade,Moist,Acidic (pH<6.8),"Moist, humus rich, sandy loams.",,yes,One method of propagation by seed is to sow fresh seeds in cold frame or greenhouse and keep the seedlings lightly shaded the first year. Another method is to double-stratify the seeds and fall sow in a well-protected spot. Germination may take two year,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Mountain Camellia, Mountain Stewartia"
PLANT-00870,stokesia laevis,Stokesia laevis,Stokes Aster,Alabama | Florida | Georgia | Louisiana | Mississippi | North Carolina | South Carolina,Herbaceous perennial,Full sun,Medium,Low,5,9,May,July,STLA6,Asteraceae,Herb,Perennial,Up to about 2 feet tall.,"White , Blue , Purple","May , Jun , Jul , Aug , Sep","Medium , High","Sun , Part Shade",Moist,Acidic (pH<6.8),"Moist, rich, well-drained soil, acidic sands preferred.",,yes,"May be propagated by root cuttings, seed, or division. Sow seeds in a cold frame in late winter, transplanting after the last frost. Take cutting of long, thick roots in the fall and make crown division in the spring or fall.",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Stokes Aster
PLANT-00871,stylophorum diphyllum,Stylophorum diphyllum,"Celandine Poppy, Yellow Wood Poppy",Alabama | Arkansas | Delaware | Georgia | Illinois | Indiana | Kentucky | Maryland | Michigan | Missouri | Ohio | Pennsylvania | Tennessee | Virginia | West Virginia,Herbaceous perennial,Part shade to full shade,Medium to wet,High,4,9,April,June,STDI3,Papaveraceae,Herb,Perennial,Up to about 20 inches tall.,"Orange , Yellow","Mar , Apr , May",Medium,"Part Shade , Shade",Moist,Acidic (pH<6.8),"Rich, acidic, well-drained soils. Tolerates lime.",Chipmunks feed on seeds.,yes,"Propagate by seed or division. Divide large rhizomes with many eyes, leaving two eyes in each division. Growth may be quite slow. Seeds must be sown as soon as they ripen.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Celandine Poppy, Yellow Wood Poppy"
PLANT-00872,styrax americanus,Styrax americanus,"American Snowbell, American Snowbells, American Silverbells, Big-leaf Snowbell, Storax",Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Mississippi | Missouri | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia,Deciduous shrub,Full sun to part shade,Medium to wet,Medium,6,8,April,May,STAM4,Styracaceae,Tree,Perennial,Up to about 15 feet tall.,White,"Mar , Apr , May , Jun , Jul",Medium,Part Shade,Wet,,"Moist to wet, cool, acid soils. Acid-based, Sandy, Sandy Loam","Nectar-bees, Nectar-butterflies, Nectar-insects, Fruit-birds",yes,"Stratify seeds and sow in a greenhouse in January or February, or sow fresh, untreated seed outdoors in the fall. Seeds do not germinate well in warm temperatures. Silverbells can be increased by layerings or softwood cuttings.",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"American Snowbell, American Snowbells, American Silverbells, Big-leaf Snowbell, Storax"
PLANT-00873,swietenia mahagoni,Swietenia mahagoni,West Indian mahogany,Florida,Tree,Full sun to part shade,Medium,Medium,10,11,March,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,West Indian mahogany
PLANT-00874,symphoricarpos orbiculatus,Symphoricarpos orbiculatus,"Coralberry, Indian Currant, Buckbrush",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | West Virginia | Wisconsin,Deciduous shrub,Full sun to part shade,Medium,Medium,2,7,June,July,SYOR,Caprifoliaceae,Shrub,Perennial,Up to about 6 feet tall.,"White , Green","Apr , May , Jun , Jul , Aug , Sep","Low , Medium","Part Shade , Shade","Dry , Moist",Circumneutral (pH 6.8-7.2),"Well-drained sand, loam, or clay.","Songbirds, ground birds, small mammals, and browsers use this plant for food, cover, and nesting sites.",yes,Semi-hardwood cuttings from current growth.,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coralberry, Indian Currant, Buckbrush"
PLANT-00875,symphyotrichum anomalum,Symphyotrichum anomalum,Manyray Aster,Arkansas | Illinois | Kansas | Missouri | Oklahoma,Herbaceous perennial,Full sun,Dry to medium,Low,5,7,July,November,SYAN2,Asteraceae,Herb,,Up to about 4 feet tall.,"White , Blue , Purple","Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Manyray Aster
PLANT-00876,symphyotrichum cordifolium,Symphyotrichum cordifolium,"Broad-leaved Aster, Common Blue Wood Aster, Heartleaf Aster",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,3,8,August,September,SYCO4,Asteraceae,Herb,Perennial,Up to about 4 feet tall.,"White , Pink , Blue , Purple","Jun , Jul , Aug , Sep , Oct , Nov",Low,Sun,Moist,,"Clay, Loam, Sand",,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Broad-leaved Aster, Common Blue Wood Aster, Heartleaf Aster"
PLANT-00877,symphyotrichum drummondii,Symphyotrichum drummondii,Drummond's Aster,Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | Ohio | Oklahoma | Pennsylvania | Tennessee | Texas | Vermont | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,5,8,August,October,SYDR,Asteraceae,Herb,,Up to about 4 feet tall.,"White , Yellow , Blue , Purple","Aug , Sep , Oct , Nov",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Drummond's Aster
PLANT-00878,symphyotrichum ericoides,Symphyotrichum ericoides,"White Heath Aster, Heath Aster",Alabama | Arizona | Arkansas | Colorado | Connecticut | Delaware | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Dry to medium,Low,3,10,August,October,SYER,Asteraceae,Herb,Perennial,Up to about 3 feet tall.,"White , Pink , Yellow , Blue","Jul , Aug , Sep , Oct , Nov",,Sun,Dry,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"White Heath Aster, Heath Aster"
PLANT-00879,symphyotrichum laeve,Symphyotrichum laeve,Smooth Blue Aster,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,September,October,SYLA3,Asteraceae,Herb,Perennial,Up to about 4 feet tall.,"White , Yellow , Blue , Purple","Jul , Aug , Sep , Oct",,Sun,Dry,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Smooth Blue Aster
PLANT-00880,symphyotrichum lateriflorum,Symphyotrichum lateriflorum,Calico Aster,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium,Low,4,8,September,October,SYLA4,Asteraceae,Herb,Perennial,Up to about 5 feet tall.,"White , Pink , Yellow , Purple","Aug , Sep , Oct",,Sun,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Calico Aster
PLANT-00881,symphyotrichum novae-angliae,Symphyotrichum novae-angliae,"New England Aster, New England American-aster",Alabama | Arkansas | Colorado | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Medium,Medium,4,8,August,September,SYNO2,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,"Pink , Yellow , Purple","Aug , Sep , Oct , Nov",,Part Shade,Moist,Acidic (pH<6.8),Moist soils.,Bees and butterflies frequent this wildflower.,yes,"Sow seeds, 5/8"" deep, outside in fall or provide cold stratification. New England aster can also be propagated by ""softwood"" cuttings taken in late spring. Mature plants can be divided in the spring by sectioning off individual stems with their associat",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"New England Aster, New England American-aster"
PLANT-00882,symphyotrichum oblongifolium,Symphyotrichum oblongifolium,"Aromatic Aster, Aromatic American Aster, Fall Aster, Wild Blue Aster, Shale Aster",Alabama | Arkansas | Colorado | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Mexico | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | South Dakota | Tennessee | Texas | Virginia | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Dry to medium,Medium,3,8,August,September,SYOB,Asteraceae,Herb,Perennial,"Up to about 3 feet tall, often less.","Purple , Violet","Sep , Oct , Nov",Low,"Sun , Part Shade","Dry , Moist",,"Rocky, calcareous or sandy soils. Well drained.",,yes,"Sow seeds, 5/8"" deep, outside in fall or provide cold stratification. Also propagated by ""softwood"" cuttings taken in late spring.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Aromatic Aster, Aromatic American Aster, Fall Aster, Wild Blue Aster, Shale Aster"
PLANT-00883,symphyotrichum oolentangiense,Symphyotrichum oolentangiense,"Skyblue Aster, Sky Blue American-aster, Azure Aster, Blue Devils",Alabama | Arkansas | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New York | North Carolina | Ohio | Oklahoma | South Carolina | South Dakota | Tennessee | Texas | Virginia | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,September,October,SYOO,Asteraceae,Herb,Perennial,Up to about 5 feet tall.,"Blue , Purple , Violet","Sep , Oct , Nov",Low,"Sun , Part Shade , Shade","Dry , Moist",,"Mesic to dry, average soils.",,yes,"Sow seeds, 5/8"" deep, outside in fall or provide cold stratification. Also propagated by ""softwood"" cuttings taken in late spring.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Skyblue Aster, Sky Blue American-aster, Azure Aster, Blue Devils"
PLANT-00884,symphyotrichum patens,Symphyotrichum patens,Late Purple Aster,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | West Virginia,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,4,8,August,October,SYPA11,Asteraceae,Herb,Perennial,Up to about 4 feet tall.,"Purple , Violet","Aug , Sep , Oct , Nov , Dec",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Late Purple Aster
PLANT-00885,symphyotrichum pilosum,Symphyotrichum pilosum,Hairy White Oldfield Aster,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | South Dakota | Tennessee | Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium,Low,4,8,August,October,SYPI2,Asteraceae,Herb,Perennial,Up to about 5 feet tall.,"White , Pink , Blue","Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Hairy White Oldfield Aster
PLANT-00886,symphyotrichum praealtum,Symphyotrichum praealtum,Willowleaf Aster,Alabama | Arkansas | Connecticut | Delaware | Florida | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Dakota | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium to wet,Low,4,8,August,October,SYPR5,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,"White , Blue , Purple , Violet","Aug , Sep , Oct , Nov",,"Sun , Part Shade , Shade",Moist,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Willowleaf Aster
PLANT-00887,symphyotrichum puniceum,Symphyotrichum puniceum,"Purplestem Aster, Purple-stemmed Aster",Alabama | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Maine | Maryland | Michigan | Minnesota | Missouri | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Medium to wet,Low,2,9,August,September,SYPU,Asteraceae,Herb,Perennial,Up to about 10 feet tall.,"White , Pink , Blue , Purple","Jul , Aug , Sep , Oct , Nov",,Sun,"Moist , Wet",,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Purplestem Aster, Purple-stemmed Aster"
PLANT-00888,symphyotrichum sericeum,Symphyotrichum sericeum,"Western Silver Aster, Western Silver American-aster, Silky Aster",Arkansas | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | Nebraska | New Mexico | North Dakota | Ohio | Oklahoma | South Dakota | Texas | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,4,8,August,October,SYSE2,Asteraceae,Herb,Perennial,Up to about 2 feet tall.,"White , Pink , Blue , Purple","Aug , Sep , Oct",,"Sun , Part Shade",Dry,Acidic (pH<6.8),Dry soils.,,yes,Usually propagated by seed planted in fall or cold-moist stratified and planted in spring.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Western Silver Aster, Western Silver American-aster, Silky Aster"
PLANT-00889,symphyotrichum turbinellum,Symphyotrichum turbinellum,Smooth Violet Prairie Aster,Arkansas | Illinois | Iowa | Kansas | Louisiana | Missouri | Nebraska | Oklahoma,Herbaceous perennial,Full sun,Dry to medium,Low,5,8,August,October,SYTU2,Asteraceae,Herb,,Up to about 3 feet tall.,"Yellow , Blue , Purple","Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Smooth Violet Prairie Aster
PLANT-00890,symplocarpus foetidus,Symplocarpus foetidus,"Skunk Cabbage, Skunk-cabbage",Connecticut | Delaware | Illinois | Indiana | Iowa | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Part shade to full shade,Wet,Low,4,7,February,April,SYFO,Araceae,Herb,Perennial,Up to about 5 feet tall.,"Yellow , Green , Purple , Brown","Feb , Mar , Apr , May",High,Shade,Wet,,"Damp, humus-rich soil.",,yes,"Sow seeds upon collection in a peaty soil kept constantly moist. Seedlings require considerable time to mature. To increase by division, dig around the dormant plant and remove it with as much of the deep-penetrating, offensive-smelling",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Skunk Cabbage, Skunk-cabbage"
